GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION_x,ELEVATION,NEIGHBORHOOD,ADMINISTRATIVEREGION,PARKING,TERMINAL,CORRIDOR,SWVERSION_y
2023-02-21 08:42:45,B31139,484,-22.80427,-43.31063,0.0,2045374,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:43:15,B31139,484,-22.80427,-43.31063,0.0,2047934,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:43:45,B31139,484,-22.80427,-43.31063,0.0,2050476,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:44:15,B31139,484,-22.80427,-43.31063,0.0,2053017,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:44:45,B31139,484,-22.80427,-43.31063,0.0,2055629,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:45:15,B31139,484,-22.80427,-43.31063,0.0,2058162,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:45:45,B31139,484,-22.80427,-43.31063,0.0,2060744,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:46:15,B31139,484,-22.80427,-43.31063,0.0,2063294,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:46:45,B31139,484,-22.80427,-43.31063,0.0,2065779,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:47:15,B31139,484,-22.80427,-43.31063,0.0,2068329,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:47:26,B31134,484,-22.8049,-43.30911,0.0,2069342,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:47:45,B31139,484,-22.80427,-43.31063,0.0,2070919,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:47:56,B31134,484,-22.80491,-43.30911,0.0,2071871,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:48:15,B31139,484,-22.80427,-43.31063,0.0,2073431,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:48:26,B31134,484,-22.80491,-43.30911,0.0,2074352,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:48:45,B31139,484,-22.80427,-43.31063,0.0,2075925,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:48:56,B31134,484,-22.80491,-43.3091,0.0,2076887,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:49:15,B31139,484,-22.80427,-43.31063,0.0,2078449,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:49:26,B31134,484,-22.8049,-43.30911,0.0,2079395,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:49:45,B31139,484,-22.80427,-43.31063,0.0,2080980,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:49:56,B31134,484,-22.8049,-43.30912,0.0,2081941,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:50:15,B31139,484,-22.80427,-43.31063,0.0,2083477,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:50:26,B31134,484,-22.80489,-43.30913,0.0,2084488,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:50:45,B31139,484,-22.80427,-43.31063,0.0,2086098,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:50:56,B31134,484,-22.8049,-43.30913,0.0,2087075,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:50:57,B31152,484,-22.80426,-43.31037,0.0,2087154,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:51:15,B31139,484,-22.80427,-43.31063,0.0,2088669,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:51:26,B31134,484,-22.8049,-43.30912,0.0,2089649,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:51:27,B31152,484,-22.80424,-43.31037,0.0,2089685,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:51:45,B31139,484,-22.80427,-43.31063,0.0,2091225,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:51:56,B31134,484,-22.8049,-43.30911,0.0,2092169,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:51:57,B31152,484,-22.80424,-43.31038,0.0,2092263,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:52:15,B31139,484,-22.80427,-43.31063,0.0,2093732,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:52:26,B31134,484,-22.8049,-43.30911,0.0,2094702,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:52:27,B31152,484,-22.80424,-43.31039,0.0,2094805,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:52:32,B31110,484,-22.80435,-43.30918,0.2777777777777778,2095212,2.0.14,6,048,31.0,,,,2.0.14
2023-02-21 08:52:45,B31139,484,-22.80427,-43.31063,0.0,2096307,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:52:56,B31134,484,-22.8049,-43.3091,0.0,2097202,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:52:57,B31152,484,-22.80424,-43.31039,0.0,2097340,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:53:02,B31110,484,-22.80442,-43.30961,3.0555555555555554,2097830,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 08:53:15,B31139,484,-22.80427,-43.31063,0.0,2098807,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:53:26,B31134,484,-22.8049,-43.30911,0.0,2099748,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:53:27,B31152,484,-22.80424,-43.31038,0.0,2099822,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:53:32,B31110,484,-22.80432,-43.3103,0.8333333333333333,2100325,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 08:53:45,B31139,484,-22.80427,-43.31063,0.0,2101304,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:53:56,B31134,484,-22.8049,-43.30911,0.0,2102371,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:53:57,B31152,484,-22.80425,-43.31037,0.0,2102372,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:54:02,B31110,484,-22.80412,-43.31011,1.1111111111111112,2102909,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:54:15,B31139,484,-22.80427,-43.31063,0.0,2103927,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:54:26,B31134,484,-22.80491,-43.30911,0.0,2104921,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:54:27,B31152,484,-22.80425,-43.31036,0.0,2104995,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:54:32,B31110,484,-22.80406,-43.30978,0.0,2105486,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:54:45,B31139,484,-22.80427,-43.31063,0.0,2106502,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:54:56,B31134,484,-22.80492,-43.30912,0.0,2107472,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:54:57,B31152,484,-22.80425,-43.31035,0.0,2107485,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:55:02,B31110,484,-22.80405,-43.30964,0.0,2108022,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:55:06,B31030,484,-22.80426,-43.3105,0.0,2108318,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:55:15,B31139,484,-22.80427,-43.31063,0.0,2109027,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:55:26,B31134,484,-22.80493,-43.30912,0.0,2110021,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:55:27,B31152,484,-22.80424,-43.31036,0.0,2110089,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:55:32,B31110,484,-22.80401,-43.30959,0.0,2110549,2.0.14,4,048,31.0,41.0,,,2.0.14
2023-02-21 08:55:36,B31030,484,-22.80427,-43.31049,0.0,2110810,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:55:45,B31139,484,-22.80423,-43.3106,2.5,2111523,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:55:56,B31134,484,-22.80493,-43.30912,0.0,2112498,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:55:57,B31152,484,-22.80424,-43.31037,0.0,2112554,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:56:02,B31110,484,-22.804,-43.30957,0.0,2113048,2.0.14,3,048,31.0,41.0,,,2.0.14
2023-02-21 08:56:06,B31030,484,-22.80428,-43.31049,0.0,2113289,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:56:15,B31139,484,-22.80415,-43.31032,0.0,2114067,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:56:26,B31134,484,-22.80492,-43.30912,0.0,2115038,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:56:27,B31152,484,-22.80425,-43.31037,0.0,2115126,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:56:32,B31110,484,-22.80401,-43.30952,0.0,2115555,2.0.14,3,048,31.0,41.0,,,2.0.14
2023-02-21 08:56:36,B31030,484,-22.80429,-43.31049,0.0,2115861,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:56:45,B31139,484,-22.80444,-43.30951,0.0,2116625,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 08:56:56,B31134,484,-22.80493,-43.30911,0.0,2117543,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:56:57,B31152,484,-22.80425,-43.31037,0.0,2117613,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:57:02,B31110,484,-22.80406,-43.3095,0.2777777777777778,2118110,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:57:06,B31030,484,-22.80429,-43.31049,0.0,2118451,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:57:15,B31139,484,-22.80441,-43.30952,0.0,2119121,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 08:57:16,B31110,484,-22.80428,-43.30936,1.6666666666666665,2119226,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:57:26,B31134,484,-22.80493,-43.30911,0.0,2120105,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:57:27,B31152,484,-22.80425,-43.31036,0.0,2120212,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:57:36,B31030,484,-22.80429,-43.3105,0.0,2120969,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:57:45,B31139,484,-22.80441,-43.30952,0.0,2121679,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 08:57:56,B31134,484,-22.80493,-43.30912,0.0,2122680,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:57:57,B31152,484,-22.80424,-43.31036,0.0,2122781,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:58:06,B31030,484,-22.8043,-43.3105,0.0,2123568,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:58:15,B31139,484,-22.80454,-43.30967,0.0,2124225,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 08:58:26,B31134,484,-22.80493,-43.30911,0.0,2125221,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:58:27,B31152,484,-22.80423,-43.31036,0.0,2125289,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:58:45,B31139,484,-22.8045,-43.30965,1.9444444444444444,2126768,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 08:58:52,B31073,484,-22.80416,-43.31127,0.0,2127431,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:58:56,B31134,484,-22.80494,-43.3091,0.0,2127789,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:58:57,B31152,484,-22.80423,-43.31036,0.0,2127851,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:59:15,B31139,484,-22.80454,-43.30974,0.0,2129362,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 08:59:26,B31134,484,-22.80494,-43.3091,0.0,2130261,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:59:27,B31152,484,-22.80422,-43.31037,0.0,2130362,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 08:59:36,B31030,484,-22.80434,-43.3105,0.0,2131119,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:59:45,B31139,484,-22.80454,-43.30974,0.0,2131900,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 08:59:56,B31134,484,-22.80495,-43.3091,0.0,2132817,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 08:59:57,B31152,484,-22.80422,-43.31036,0.0,2132930,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:00:06,B31030,484,-22.80428,-43.31052,0.0,2133640,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:00:15,B31139,484,-22.80454,-43.30974,0.0,2134385,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:00:26,B31134,484,-22.80495,-43.30911,0.0,2135307,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:00:27,B31152,484,-22.80423,-43.31037,0.0,2135434,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:00:36,B31030,484,-22.80424,-43.31054,0.0,2136119,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:00:45,B31139,484,-22.80454,-43.30974,0.0,2136901,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:00:56,B31134,484,-22.80494,-43.30911,0.0,2137744,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:00:57,B31152,484,-22.80421,-43.31036,0.0,2137865,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:01:06,B31030,484,-22.80423,-43.31053,0.0,2138595,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:01:15,B31139,484,-22.80454,-43.30974,0.0,2139337,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:01:26,B31134,484,-22.80494,-43.30912,0.0,2140238,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:01:27,B31152,484,-22.8042,-43.31033,0.0,2140360,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:01:36,B31030,484,-22.80424,-43.3105,0.0,2141118,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:01:45,B31139,484,-22.80453,-43.30975,0.0,2141848,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:01:56,B31134,484,-22.80494,-43.30912,0.0,2142692,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:01:57,B31152,484,-22.80435,-43.3101,4.722222222222222,2142839,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:02:06,B31030,484,-22.80427,-43.31049,0.0,2143543,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:02:15,B31139,484,-22.80453,-43.30975,0.0,2144264,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:02:26,B31134,484,-22.80494,-43.30911,0.0,2145245,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:02:27,B31152,484,-22.80412,-43.30948,0.8333333333333333,2145283,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:02:36,B31030,484,-22.80429,-43.31048,0.0,2146076,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:02:45,B31139,484,-22.80453,-43.30975,0.0,2146739,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:02:56,B31134,484,-22.80494,-43.30911,0.0,2147666,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:02:57,B31152,484,-22.80414,-43.30955,0.0,2147775,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:03:06,B31030,484,-22.8043,-43.31047,0.0,2148515,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:03:15,B31139,484,-22.80453,-43.30975,0.0,2149201,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:03:26,B31134,484,-22.80494,-43.30912,0.0,2150161,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:03:27,B31152,484,-22.80417,-43.30958,0.0,2150236,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:03:36,B31030,484,-22.8043,-43.31046,0.0,2150964,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:03:45,B31139,484,-22.80453,-43.30975,0.0,2151697,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:03:56,B31134,484,-22.80493,-43.30912,0.0,2152659,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:03:57,B31152,484,-22.80424,-43.30954,0.0,2152702,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:04:06,B31030,484,-22.8043,-43.31048,0.0,2153470,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:04:15,B31139,484,-22.80453,-43.30975,0.0,2154202,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:04:26,B31134,484,-22.80491,-43.30913,0.0,2155189,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:04:27,B31152,484,-22.80427,-43.30954,0.0,2155265,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:04:36,B31030,484,-22.8043,-43.3105,0.0,2156050,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:04:45,B31139,484,-22.80453,-43.30975,0.0,2156747,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:04:56,B31134,484,-22.80492,-43.30913,0.0,2157661,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:04:57,B31152,484,-22.80442,-43.30944,2.5,2157748,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:05:06,B31030,484,-22.8043,-43.31054,0.0,2158544,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:05:15,B31139,484,-22.80451,-43.30973,0.0,2159216,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:05:26,B31134,484,-22.80493,-43.30912,0.0,2160178,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:05:27,B31152,484,-22.80442,-43.30937,0.5555555555555556,2160264,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:05:36,B31030,484,-22.80427,-43.31054,0.0,2161015,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:05:45,B31139,484,-22.80451,-43.30972,0.0,2161758,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:05:56,B31134,484,-22.80493,-43.30912,0.0,2162715,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:05:57,B31152,484,-22.80432,-43.3094,0.2777777777777778,2162745,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:06:06,B31030,484,-22.80425,-43.31052,0.0,2163560,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:06:15,B31139,484,-22.80451,-43.30972,0.0,2164255,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:06:26,B31134,484,-22.80494,-43.30912,0.0,2165199,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:06:27,B31152,484,-22.80423,-43.30943,0.0,2165337,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:06:36,B31030,484,-22.80425,-43.31051,0.0,2166112,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:06:45,B31139,484,-22.80451,-43.30972,0.0,2166852,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:06:56,B31134,484,-22.80494,-43.30914,0.0,2167787,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:06:57,B31152,484,-22.80432,-43.30938,2.5,2167851,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:07:06,B31030,484,-22.80426,-43.31052,0.0,2168646,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:07:14,B31110,484,-22.80401,-43.30965,0.0,2169277,2.0.14,4,048,31.0,41.0,,,2.0.14
2023-02-21 09:07:15,B31139,484,-22.80451,-43.30972,0.0,2169398,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:07:26,B31134,484,-22.80493,-43.30914,0.0,2170294,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:07:27,B31152,484,-22.80451,-43.30936,1.3888888888888888,2170381,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:07:36,B31030,484,-22.80427,-43.31053,0.0,2171127,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:07:44,B31110,484,-22.80402,-43.30951,0.0,2171827,2.0.14,3,048,31.0,41.0,,,2.0.14
2023-02-21 09:07:45,B31139,484,-22.80451,-43.30972,0.0,2171876,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:07:56,B31134,484,-22.80491,-43.30912,0.0,2172857,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:07:57,B31152,484,-22.8045,-43.30938,0.0,2172957,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:08:06,B31030,484,-22.80425,-43.3105,0.0,2173672,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:08:14,B31110,484,-22.80403,-43.30944,0.0,2174365,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:08:15,B31139,484,-22.80451,-43.30972,0.0,2174428,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:08:26,B31134,484,-22.8049,-43.30913,0.0,2175319,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:08:27,B31152,484,-22.80449,-43.30939,0.0,2175437,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:08:36,B31030,484,-22.80423,-43.31046,0.0,2176171,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:08:44,B31110,484,-22.80405,-43.30935,0.0,2176855,2.0.14,5,048,31.0,,,,2.0.14
2023-02-21 09:08:45,B31139,484,-22.80451,-43.30972,0.0,2176879,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:08:56,B31134,484,-22.80488,-43.30913,0.0,2177877,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:08:57,B31152,484,-22.80448,-43.30939,0.0,2177926,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:09:06,B31030,484,-22.8042,-43.31046,0.0,2178706,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:09:14,B31110,484,-22.80406,-43.30928,0.0,2179392,2.0.14,5,048,31.0,,,,2.0.14
2023-02-21 09:09:15,B31139,484,-22.80451,-43.30972,0.0,2179480,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:09:26,B31134,484,-22.80487,-43.30913,0.0,2180427,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:09:27,B31152,484,-22.80448,-43.30938,0.0,2180478,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:09:36,B31030,484,-22.80419,-43.31047,0.0,2181259,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:09:44,B31110,484,-22.80406,-43.3093,0.0,2181871,2.0.14,5,048,31.0,,,,2.0.14
2023-02-21 09:09:45,B31139,484,-22.80451,-43.30972,0.0,2181998,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:09:56,B31134,484,-22.80487,-43.30913,0.0,2182899,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:09:57,B31152,484,-22.80448,-43.30936,0.0,2183018,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:10:06,B31030,484,-22.80419,-43.31047,0.0,2183752,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:10:14,B31110,484,-22.80403,-43.30947,0.0,2184418,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:10:15,B31139,484,-22.80451,-43.30972,0.0,2184479,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:10:26,B31134,484,-22.80487,-43.30912,0.0,2185421,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:10:27,B31152,484,-22.80449,-43.30935,0.0,2185503,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:10:32,B31152,484,-22.80449,-43.30934,0.0,2185976,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:10:36,B31030,484,-22.8042,-43.31046,0.0,2186324,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:10:44,B31110,484,-22.80402,-43.30951,0.0,2187017,2.0.14,3,048,31.0,41.0,,,2.0.14
2023-02-21 09:10:45,B31139,484,-22.80451,-43.30972,0.0,2187029,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:10:56,B31134,484,-22.80487,-43.30912,0.0,2187981,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:11:06,B31030,484,-22.8042,-43.31047,0.0,2188847,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:11:09,B31110,484,-22.80401,-43.30949,0.0,2189048,2.0.14,3,048,31.0,41.0,,,2.0.14
2023-02-21 09:11:15,B31139,484,-22.80451,-43.30972,0.0,2189609,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:11:26,B31134,484,-22.80488,-43.30912,0.0,2190514,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:11:36,B31030,484,-22.80419,-43.31047,0.0,2191369,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:11:45,B31139,484,-22.80451,-43.30972,0.0,2192130,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:11:56,B31134,484,-22.8049,-43.30911,0.0,2193042,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:12:06,B31030,484,-22.80418,-43.31049,0.0,2193923,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:12:15,B31139,484,-22.80451,-43.30972,0.0,2194643,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:12:26,B31134,484,-22.80491,-43.30911,0.0,2195546,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:12:36,B31030,484,-22.80417,-43.3105,0.0,2196419,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:12:45,B31139,484,-22.80451,-43.30972,0.0,2197178,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:12:56,B31134,484,-22.80493,-43.30911,0.0,2198128,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 09:13:06,B31030,484,-22.80417,-43.3105,0.0,2198985,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 09:13:15,B31139,484,-22.80451,-43.30972,0.0,2199678,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 09:13:26,B31134,484,-22.80493,-43.3091,0.0,2200682,2.0.14,7,048,31.0,41.0,,,2.0.14
