GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION_x,ELEVATION,NEIGHBORHOOD,ADMINISTRATIVEREGION,PARKING,TERMINAL,CORRIDOR,SWVERSION_y
2023-02-21 00:23:50,A72118,455,-22.88906,-43.29245,0.0,83266,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:24:20,B71078,455,-22.88939,-43.29205,0.0,84983,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:24:50,B71078,455,-22.88939,-43.29205,0.0,86736,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:24:51,A72118,455,-22.88906,-43.29245,0.0,86793,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:25:20,B71078,455,-22.88939,-43.29205,0.0,88427,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:25:50,B71078,455,-22.88939,-43.29205,0.0,90135,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:25:51,A72118,455,-22.88906,-43.29245,0.0,90160,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:26:14,A72118,455,-22.88905,-43.29245,0.0,91514,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:26:20,B71078,455,-22.88939,-43.29205,0.0,91867,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:26:50,B71078,455,-22.88939,-43.29205,0.0,93546,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:26:50,B71132,455,-22.88993,-43.29255,0.0,93581,2.0.14,26,066,13.0,16.0,,,2.0.14
2023-02-21 00:26:52,A72118,455,-22.88905,-43.29246,0.0,93716,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:27:20,B71078,455,-22.88939,-43.29205,0.0,95263,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:27:50,B71078,455,-22.88939,-43.29205,0.0,97022,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:27:52,A72118,455,-22.88907,-43.29246,0.0,97099,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:28:29,B71078,455,-22.88939,-43.29205,0.0,99170,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:28:52,A72118,455,-22.88907,-43.29245,0.0,100549,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:28:59,B71078,455,-22.88939,-43.29205,0.0,100857,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:29:29,B71078,455,-22.88939,-43.29205,0.0,102616,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:29:53,A72118,455,-22.88907,-43.29245,0.0,103985,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:29:59,B71078,455,-22.88939,-43.29205,0.0,104281,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:30:29,B71078,455,-22.88939,-43.29205,0.0,106020,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:30:53,A72118,455,-22.88906,-43.29245,0.0,107400,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:30:59,B71078,455,-22.88939,-43.29205,0.0,107688,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:31:29,B71078,455,-22.88939,-43.29205,0.0,109414,2.0.14,21,066,13.0,16.0,,,2.0.14
